---OutputTable---
time=88161
table_size=6503
[1] - <261 16217 > true count=10, estimated count=156, Key=1370960
[5536] - <102 > true count=119, estimated count=159, Key=102
[5537] - <39 2856 > true count=139, estimated count=268, Key=1562271
[5538] - <39 48 1659 > true count=194, estimated count=258, Key=2065206
[5539] - <39 48 740 > true count=392, estimated count=520, Key=935755
[5540] - <3214 > true count=89, estimated count=166, Key=3214
[5541] - <9 39 48 > true count=546, estimated count=546, Key=80334
[5542] - <41 48 2879 16430 16431 > true count=2, estimated count=158, Key=6478397
[5543] - <39 48 12929 16217 > true count=23, estimated count=177, Key=3236517
[5544] - <39 48 703 > true count=302, estimated count=453, Key=890282
[5545] - <13556 > true count=181, estimated count=250, Key=13556
[5546] - <147 > true count=1779, estimated count=1779, Key=147
[5547] - <11 39 48 > true count=346, estimated count=472, Key=80336
[5548] - <48 9150 16430 16431 > true count=14, estimated count=170, Key=5444551
[5549] - <38 39 389 > true count=121, estimated count=176, Key=499452
[5550] - <39 48 809 885 16217 > true count=8, estimated count=159, Key=2364894
[5551] - <48 14953 16010 > true count=22, estimated count=159, Key=5355629
[5552] - <39 41 201 > true count=185, estimated count=253, Key=269495
[5553] - <39 14933 14953 > true count=24, estimated count=160, Key=4045627
[5554] - <39 48 10510 16217 > true count=10, estimated count=165, Key=263566
[5555] - <36 38 16430 16431 > true count=9, estimated count=164, Key=460275
[5556] - <39 48 2184 > true count=134, estimated count=254, Key=2710431
[5557] - <236 > true count=170, estimated count=176, Key=236
[5558] - <48 65 237 > true count=103, estimated count=216, Key=326876
[5559] - <258 > true count=987, estimated count=987, Key=258
[5560] - <39 48 389 > true count=299, estimated count=422, Key=504376
[5561] - <39 48 225 > true count=1400, estimated count=1400, Key=302820
[5562] - <16155 16217 > true count=76, estimated count=222, Key=1386854
[5563] - <432 > true count=466, estimated count=466, Key=432
[5564] - <48 488 > true count=432, estimated count=432, Key=266984
[5565] - <39 41 16430 > true count=78, estimated count=232, Key=5214936
[5566] - <39 195 > true count=217, estimated count=337, Key=106704
[5567] - <39 338 389 430 647 989 1158 1579 1664 1874 2129 2383 2425 2480 2590 2878 2907 3032 3218 4127 4969 7538 11338 14481 16430 16431 > true count=1, estimated count=156, Key=1822363
[5568] - <10490 > true count=382, estimated count=417, Key=10490
[5569] - <48 10788 > true count=10, estimated count=163, Key=5901084
[5570] - <441 809 > true count=105, estimated count=177, Key=442964
[5571] - <10 39 48 16217 > true count=10, estimated count=164, Key=2400816
[5572] - <41 48 89 13041 > true count=38, estimated count=164, Key=3626391
[5573] - <865 > true count=632, estimated count=632, Key=865
[5574] - <179 > true count=998, estimated count=998, Key=179
[5575] - <39 41 48 75 16217 > true count=9, estimated count=165, Key=7311466
[5576] - <39 41 225 > true count=726, estimated count=877, Key=298991
[5577] - <3799 > true count=421, estimated count=421, Key=3799
[5578] - <39 41 271 > true count=451, estimated count=584, Key=355525
[5579] - <185 > true count=1376, estimated count=1376, Key=185
[5580] - <38 39 41 16217 > true count=80, estimated count=226, Key=2392241
[5581] - <39 5248 > true count=175, estimated count=274, Key=2870695
[5582] - <267 > true count=584, estimated count=584, Key=267
[5583] - <39 48 420 > true count=211, estimated count=340, Key=542475
[5584] - <41 48 16430 > true count=77, estimated count=231, Key=5218767
[5585] - <39 48 1714 > true count=193, estimated count=317, Key=2132801
[5586] - <48 49 > true count=843, estimated count=843, Key=26851
[5587] - <10553 > true count=16, estimated count=160, Key=10553
[5588] - <39 48 246 > true count=182, estimated count=265, Key=328629
[5589] - <18 48 237 > true count=4, estimated count=157, Key=317547
[5590] - <39 48 225 2238 16430 > true count=2, estimated count=158, Key=4929224
[5591] - <39 41 805 > true count=7, estimated count=156, Key=1011811
[5592] - <39 41 48 475 > true count=372, estimated count=476, Key=1028133
[5593] - <18 41 48 > true count=51, estimated count=198, Key=81437
[5594] - <48 8074 > true count=2, estimated count=157, Key=4416526
[5595] - <48 423 > true count=112, estimated count=166, Key=231429
[5596] - <39 48 3759 > true count=138, estimated count=226, Key=4646106
[5597] - <39 41 14933 16010 > true count=20, estimated count=161, Key=5283053
[5598] - <38 370 628 2805 7683 16430 16431 > true count=1, estimated count=157, Key=1662453
[5599] - <39 378 > true count=2, estimated count=156, Key=206805
[5600] - <1072 > true count=232, estimated count=232, Key=1072
[5601] - <39 242 > true count=564, estimated count=564, Key=132413
[5602] - <38 39 413 > true count=195, estimated count=312, Key=528948
[5603] - <39 48 10943 > true count=97, estimated count=202, Key=5975242
[5604] - <32 48 16217 > true count=122, estimated count=268, Key=4956981
[5605] - <39 16217 16220 > true count=13, estimated count=166, Key=6305118
[5606] - <39 347 > true count=160, estimated count=264, Key=189848
[5607] - <123 > true count=1302, estimated count=1302, Key=123
[5608] - <32 39 533 > true count=182, estimated count=300, Key=676422
[5609] - <39 1010 > true count=193, estimated count=266, Key=552509
[5610] - <39 48 1763 > true count=57, estimated count=190, Key=2193022
[5611] - <808 > true count=452, estimated count=488, Key=808
[5612] - <39 48 772 > true count=275, estimated count=406, Key=975083
[5613] - <1126 > true count=425, estimated count=425, Key=1126
[5614] - <32 48 338 > true count=160, estimated count=229, Key=441690
[5615] - <39 48 13334 > true count=100, estimated count=242, Key=1413781
[5616] - <39 48 123 > true count=509, estimated count=509, Key=177462
[5617] - <48 1619 > true count=236, estimated count=372, Key=885641
[5618] - <48 660 > true count=71, estimated count=224, Key=361068
[5619] - <48 1071 > true count=95, estimated count=234, Key=585885
[5620] - <32 48 8068 > true count=9, estimated count=161, Key=2441860
[5621] - <4127 > true count=189, estimated count=189, Key=4127
[5622] - <39 41 48 8691 > true count=11, estimated count=163, Key=2402621
[5623] - <32 39 41 15618 > true count=36, estimated count=170, Key=1198428
[5624] - <38 41 48 16217 > true count=70, estimated count=216, Key=2401938
[5625] - <1678 > true count=222, estimated count=222, Key=1678
[5626] - <48 785 > true count=189, estimated count=189, Key=429443
[5627] - <41 14933 > true count=116, estimated count=235, Key=668392
[5628] - <48 1609 > true count=129, estimated count=228, Key=880171
[5629] - <2240 > true count=177, estimated count=213, Key=2240
[5630] - <3762 > true count=131, estimated count=187, Key=3762
[5631] - <39 2626 > true count=199, estimated count=353, Key=1436461
[5632] - <32 39 16010 > true count=180, estimated count=316, Key=4697655
[5633] - <39 1105 > true count=20, estimated count=167, Key=604474
[5634] - <32 8978 16010 > true count=49, estimated count=205, Key=2087288
[5635] - <39 48 2343 > true count=68, estimated count=161, Key=2905842
[5636] - <2624 > true count=105, estimated count=173, Key=2624
[5637] - <392 > true count=239, estimated count=239, Key=392
[5638] - <420 > true count=600, estimated count=600, Key=420
[5639] - <9617 9669 > true count=49, estimated count=162, Key=5298560
[5640] - <39 48 1704 > true count=113, estimated count=246, Key=2120511
[5641] - <39 48 264 > true count=403, estimated count=534, Key=350751
[5642] - <48 10423 > true count=133, estimated count=261, Key=5701429
[5643] - <48 10442 > true count=229, estimated count=375, Key=5711822
[5644] - <48 2958 > true count=779, estimated count=904, Key=1618074
[5645] - <319 > true count=435, estimated count=435, Key=319
[5646] - <968 > true count=197, estimated count=197, Key=968
[5647] - <4342 > true count=146, estimated count=184, Key=4342
[5648] - <1497 > true count=253, estimated count=253, Key=1497
[5649] - <36 38 48 > true count=1360, estimated count=1416, Key=79814
[5650] - <39 589 > true count=708, estimated count=708, Key=322222
[5651] - <440 > true count=215, estimated count=237, Key=440
[5652] - <39 3827 > true count=239, estimated count=330, Key=2093408
[5653] - <39 1938 > true count=169, estimated count=265, Key=1060125
[5654] - <176 > true count=404, estimated count=404, Key=176
[5655] - <41 65 > true count=995, estimated count=995, Key=35596
[5656] - <32 48 589 > true count=71, estimated count=163, Key=750169
[5657] - <438 16010 16011 > true count=26, estimated count=163, Key=5935427
[5658] - <39 48 16010 16011 > true count=269, estimated count=411, Key=6612508
[5659] - <10546 > true count=125, estimated count=167, Key=10546
[5660] - <38 39 41 371 > true count=32, estimated count=173, Key=811163
[5661] - <38 16010 16011 > true count=111, estimated count=248, Key=5935027
[5662] - <32 38 39 41 48 > true count=448, estimated count=540, Key=282414
[5663] - <39 48 345 > true count=212, estimated count=316, Key=450300
[5664] - <32 39 41 16217 > true count=63, estimated count=209, Key=2392235
[5665] - <41 48 2135 > true count=30, estimated count=168, Key=2650212
[5666] - <1319 > true count=35, estimated count=161, Key=1319
[5667] - <6128 > true count=231, estimated count=254, Key=6128
[5668] - <36 38 39 > true count=1945, estimated count=2037, Key=68753
[5669] - <39 5051 > true count=210, estimated count=364, Key=2762936
[5670] - <41 48 16217 > true count=287, estimated count=433, Key=4956990
[5671] - <39 48 78 16430 > true count=15, estimated count=169, Key=2867147
[5672] - <39 41 48 522 > true count=27, estimated count=171, Key=1121804
[5673] - <13056 > true count=190, estimated count=288, Key=13056
[5674] - <38 2805 > true count=212, estimated count=222, Key=1534373
[5675] - <39 48 1842 > true count=119, estimated count=188, Key=2290113
[5676] - <3683 > true count=227, estimated count=241, Key=3683
[5677] - <39 48 310 > true count=1347, estimated count=1347, Key=407285
[5678] - <39 15832 > true count=718, estimated count=845, Key=1160143
[5679] - <39 48 832 > true count=2, estimated count=157, Key=1048823
[5680] - <39 640 > true count=212, estimated count=359, Key=350119
[5681] - <39 164 > true count=179, estimated count=330, Key=89747
[5682] - <107 1067 > true count=171, estimated count=171, Key=583756
[5683] - <39 48 1557 > true count=134, estimated count=250, Key=1939848
[5684] - <38 16430 16431 > true count=55, estimated count=210, Key=6680947
[5685] - <48 576 > true count=153, estimated count=164, Key=315120
[5686] - <48 14933 > true count=274, estimated count=370, Key=668399
[5687] - <501 > true count=319, estimated count=319, Key=501
[5688] - <39 48 78 681 16430 > true count=2, estimated count=158, Key=1645460
[5689] - <15 39 > true count=208, estimated count=208, Key=21348
[5690] - <2437 16217 > true count=10, estimated count=157, Key=1373136
[5691] - <2831 > true count=109, estimated count=173, Key=2831
[5692] - <39 41 16290 > true count=8, estimated count=159, Key=5042876
[5693] - <39 48 1027 > true count=165, estimated count=228, Key=1288478
[5694] - <48 544 16430 > true count=13, estimated count=167, Key=5490086
[5695] - <39 161 > true count=622, estimated count=622, Key=88106
[5696] - <592 > true count=1227, estimated count=1227, Key=592
[5697] - <39 48 208 > true count=222, estimated count=326, Key=281927
[5698] - <48 589 16217 > true count=10, estimated count=166, Key=5252924
[5699] - <39 225 > true count=2351, estimated count=2351, Key=123114
[5700] - <39 48 > true count=29142, estimated count=29142, Key=26295
[5701] - <255 > true count=1474, estimated count=1474, Key=255
[5702] - <39 48 12981 > true count=102, estimated count=238, Key=979944
[5703] - <768 > true count=354, estimated count=354, Key=768
[5704] - <39 48 441 > true count=212, estimated count=349, Key=568284
[5705] - <39 7910 16010 > true count=20, estimated count=164, Key=1503099
[5706] - <12951 > true count=400, estimated count=468, Key=12951
[5707] - <892 16217 > true count=12, estimated count=158, Key=1371591
[5708] - <39 48 89 > true count=2125, estimated count=2125, Key=135676
[5709] - <32 41 48 1020 16430 > true count=2, estimated count=158, Key=2280381
[5710] - <48 107 301 830 1569 1570 2051 2820 2892 3410 4962 5303 10541 16430 16431 > true count=1, estimated count=156, Key=4229147
[5711] - <4226 > true count=112, estimated count=201, Key=4226
[5712] - <39 48 544 > true count=348, estimated count=504, Key=694871
[5713] - <39 2440 > true count=199, estimated count=296, Key=1334719
[5714] - <39 41 48 15578 > true count=65, estimated count=190, Key=1128412
[5715] - <48 310 14098 > true count=43, estimated count=179, Key=2496060
[5716] - <2876 > true count=170, estimated count=170, Key=2876
[5717] - <39 48 1986 > true count=255, estimated count=347, Key=2467089
[5718] - <9579 > true count=291, estimated count=313, Key=9579
[5719] - <39 48 4883 > true count=132, estimated count=226, Key=6027502
[5720] - <39 1344 > true count=485, estimated count=485, Key=735207
[5721] - <739 > true count=213, estimated count=213, Key=739
[5722] - <48 8978 16010 > true count=123, estimated count=259, Key=2087304
[5723] - <48 95 > true count=109, estimated count=179, Key=52013
[5724] - <39 11718 > true count=61, estimated count=199, Key=6409785
[5725] - <39 48 2965 > true count=89, estimated count=211, Key=3670280
[5726] - <32 48 910 > true count=6, estimated count=162, Key=1144678
[5727] - <38 39 533 > true count=178, estimated count=178, Key=676428
[5728] - <227 > true count=307, estimated count=307, Key=227
[5729] - <48 2056 16010 > true count=32, estimated count=184, Key=5800970
[5730] - <39 48 808 16155 > true count=15, estimated count=167, Key=3216242
[5731] - <39 48 2388 > true count=139, estimated count=200, Key=2961147
[5732] - <32 1344 > true count=172, estimated count=172, Key=735200
[5733] - <15798 > true count=187, estimated count=314, Key=15798
[5734] - <32 10996 > true count=2, estimated count=158, Key=6014844
[5735] - <48 264 16217 > true count=10, estimated count=162, Key=5075149
[5736] - <41 48 176 > true count=24, estimated count=178, Key=242601
[5737] - <6190 > true count=154, estimated count=211, Key=6190
