---OutputTable---
time=990001
table_size=3258
[1] - <2 446 41266 > true count=1, estimated count=2681, Key=5959878
[2944] - <3 6 11 364 > true count=4454, estimated count=4473, Key=742256
[2945] - <6 11 148 218 1464 > true count=200, estimated count=2706, Key=4646925
[2946] - <6 11 1644 > true count=7082, estimated count=7123, Key=2026499
[2947] - <3 6 11 64 148 218 584 644 > true count=4, estimated count=2684, Key=3914374
[2948] - <6 11 2035 > true count=2866, estimated count=3332, Key=2507038
[2949] - <1 6 77 > true count=13216, estimated count=14142, Key=97916
[2950] - <6 11 27 987 > true count=2220, estimated count=3086, Key=2006297
[2951] - <6 11 > true count=324013, estimated count=324013, Key=6023
[2952] - <1 3 6 7 11 148 218 > true count=2017, estimated count=2957, Key=1546972
[2953] - <6 11 40 136 > true count=2786, estimated count=3415, Key=326231
[2954] - <1 6 11 378 > true count=3334, estimated count=4081, Key=770156
[2955] - <1 6 11 138 > true count=9028, estimated count=9128, Key=291836
[2956] - <1 3 6 11 205 > true count=69, estimated count=2687, Key=594484
[2957] - <3 6 11 155 259 292 > true count=3, estimated count=2683, Key=2083362
[2958] - <6 11 64 584 644 706 2367 > true count=3, estimated count=2684, Key=1011640
[2959] - <6 11 514 525 528 > true count=3181, estimated count=3186, Key=3135526
[2960] - <6 7 11 27 148 218 > true count=7018, estimated count=7026, Key=1258675
[2961] - <6 11 568 > true count=5336, estimated count=5357, Key=704095
[2962] - <6 11 737 > true count=12413, estimated count=12606, Key=911796
[2963] - <1 6 11 148 218 316 > true count=3105, estimated count=3109, Key=2042644
[2964] - <6 7 27 321 897 > true count=34, estimated count=2688, Key=3142624
[2965] - <6 11 155 364 > true count=2701, estimated count=2938, Key=921970
[2966] - <6 11 64 438 > true count=3188, estimated count=3430, Key=957613
[2967] - <1 3 6 27 > true count=7920, estimated count=8773, Key=62827
[2968] - <6 11 361 > true count=8645, estimated count=8687, Key=449692
[2969] - <6 11 77 > true count=29830, estimated count=30409, Key=100656
[2970] - <27 > true count=72134, estimated count=72134, Key=27
[2971] - <1 6 11 316 > true count=7006, estimated count=7083, Key=646590
[2972] - <3 6 11 27 28 > true count=2684, estimated count=2696, Key=147587
[2973] - <446 > true count=23270, estimated count=23270, Key=446
[2974] - <3 6 11 64 > true count=13146, estimated count=13518, Key=144356
[2975] - <3 6333 > true count=2, estimated count=2683, Key=3464154
[2976] - <6 11 138 148 987 > true count=2511, estimated count=3105, Key=3183852
[2977] - <6 11 25 148 218 > true count=7155, estimated count=7163, Key=930994
[2978] - <6 269 273 > true count=2807, estimated count=2844, Key=482666
[2979] - <6 64 > true count=39697, estimated count=39697, Key=35014
[2980] - <3 6 64 138 > true count=15, estimated count=2684, Key=356975
[2981] - <6 11 64 138 > true count=3444, estimated count=3463, Key=359713
[2982] - <6 11 148 218 255 > true count=6993, estimated count=7000, Key=1323384
[2983] - <6 644 > true count=7781, estimated count=8673, Key=352274
[2984] - <3 6 7 11 27 205 > true count=3922, estimated count=4970, Key=842139
[2985] - <2 3 6 11 > true count=8934, estimated count=9487, Key=30940
[2986] - <6 514 1518 1519 > true count=1782, estimated count=2747, Key=5174153
[2987] - <1 6 11 148 218 379 > true count=2185, estimated count=2797, Key=2268247
[2988] - <993 > true count=9231, estimated count=9231, Key=993
[2989] - <6 307 > true count=2778, estimated count=3106, Key=167935
[2990] - <3 6 18 > true count=6, estimated count=2686, Key=25407
[2991] - <6 1569 > true count=2722, estimated count=3034, Key=858249
[2992] - <6 11 587 > true count=3415, estimated count=4052, Key=727446
[2993] - <6 7 11 205 278 > true count=2739, estimated count=3320, Key=1190141
[2994] - <3 6 91 > true count=101, estimated count=2694, Key=115124
[2995] - <6 786 > true count=858, estimated count=2817, Key=429948
[2996] - <6 515 > true count=244, estimated count=2797, Key=281711
[2997] - <6 1800 > true count=2895, estimated count=3355, Key=984606
[2998] - <1 6 490 > true count=2981, estimated count=4402, Key=605493
[2999] - <3 6 490 > true count=6347, estimated count=6347, Key=605495
[3000] - <6 11 20 21 41 46 70 148 218 220 354 1751 1805 4806 > true count=1, estimated count=2682, Key=4279187
[3001] - <6 7 11 27 28 32 87 > true count=143, estimated count=2687, Key=647356
[3002] - <3 6 3198 > true count=1, estimated count=2681, Key=3933627
[3003] - <6 1677 17190 > true count=1, estimated count=2681, Key=7043835
[3004] - <6 11 155 > true count=9850, estimated count=9893, Key=196518
[3005] - <1 6 7 > true count=21733, estimated count=23817, Key=11886
[3006] - <3 6 11 46 58 59 90 148 155 218 237 253 255 273 303 316 354 368 372 379 434 498 504 513 514 517 523 525 528 537 650 678 686 747 766 772 773 776 808 829 837 870 883 920 971 972 974 987 994 995 1030 1033 1035 1116 1130 1131 1141 1145 1168 1459 1464 1605 1607 1608 1656 1709 1812 1823 1838 1988 1989 2010 2037 2045 2050 2072 2124 2126 2135 2136 2159 2257 2261 2265 2273 2274 2329 2821 2872 2959 2974 2975 3216 3322 3390 3539 3573 3654 3662 3664 3736 3804 3880 3955 4039 4376 4500 4573 4586 4679 4696 4739 4740 4742 4750 4754 4767 4831 4832 4833 4834 4835 4836 4837 4838 4839 4840 4841 5042 5092 5093 5094 5095 5096 5097 5098 5099 5100 5101 5107 5182 5375 5510 5659 5688 6449 6636 6705 6820 8290 9329 10023 > true count=1, estimated count=2682, Key=3625078
[3007] - <6 77 273 > true count=3055, estimated count=3114, Key=377642
[3008] - <3 6 265 > true count=2835, estimated count=3146, Key=328970
[3009] - <6 11 148 218 582 > true count=2786, estimated count=5339, Key=2222307
[3010] - <3 6 11 148 218 303 316 987 > true count=2, estimated count=2683, Key=3394116
[3011] - <6 11 1025 > true count=5819, estimated count=6839, Key=1265748
[3012] - <6 1769 > true count=2777, estimated count=3143, Key=967649
[3013] - <3 6 7 11 69 > true count=19, estimated count=2691, Key=223492
[3014] - <6 2026 > true count=2790, estimated count=2967, Key=1108228
[3015] - <6 11 218 473 2133 2948 > true count=2, estimated count=2683, Key=2637039
[3016] - <6 7 11 27 83 218 > true count=2216, estimated count=2963, Key=1079990
[3017] - <6 11 303 504 > true count=3465, estimated count=3473, Key=1382882
[3018] - <1 3 6 3416 > true count=2, estimated count=2682, Key=6817104
[3019] - <3 6 11 361 > true count=3800, estimated count=4453, Key=736277
[3020] - <1 6 11 2018 > true count=4, estimated count=2682, Key=4038676
[3021] - <6 290 534 738 > true count=2, estimated count=2682, Key=2285756
[3022] - <1 6 11 3416 > true count=3, estimated count=2684, Key=6824890
[3023] - <1 6 136 138 148 218 269 290 438 1225 1236 1247 1257 1260 1271 1351 1362 1373 1384 1395 > true count=2, estimated count=2681, Key=4481415
[3024] - <7 27 28 32 37 > true count=2756, estimated count=2758, Key=214677
[3025] - <6 90 > true count=21288, estimated count=22062, Key=49236
[3026] - <6 11 584 > true count=5312, estimated count=7598, Key=723759
[3027] - <1 6 71 269 270 290 422 467 > true count=2, estimated count=2683, Key=4273508
[3028] - <3 6 138 303 > true count=2, estimated count=2683, Key=776766
[3029] - <6 11 27 49 148 218 1145 2072 > true count=2, estimated count=2683, Key=6388490
[3030] - <218 > true count=88598, estimated count=88598, Key=218
[3031] - <3 6 11 218 303 504 > true count=3, estimated count=2684, Key=3089049
[3032] - <6 218 303 504 > true count=2799, estimated count=2840, Key=1496111
[3033] - <6 7 4415 > true count=3, estimated count=2681, Key=5429870
[3034] - <1 6 11 12 40 45 90 132 144 148 218 240 260 281 299 305 306 314 372 423 438 470 473 521 522 523 537 568 640 672 777 830 969 987 1018 1044 1133 1458 1531 1770 1829 2133 2310 2357 2371 2886 2939 2993 3322 3522 5539 6540 > true count=2, estimated count=2682, Key=7190259
[3035] - <1 6 11 12 64 148 218 269 438 504 987 > true count=2, estimated count=2683, Key=4536782
[3036] - <6 7 294 > true count=56, estimated count=2684, Key=365161
[3037] - <4 6 64 > true count=2926, estimated count=3583, Key=81942
[3038] - <3 6 11 40 148 218 987 2371 > true count=2, estimated count=2682, Key=5649932
[3039] - <6 11 145 > true count=2891, estimated count=4734, Key=184228
[3040] - <6 3390 > true count=134, estimated count=2690, Key=1854336
[3041] - <1 6 229 364 > true count=6, estimated count=2683, Key=1010176
[3042] - <6 11 21 148 218 > true count=4155, estimated count=4159, Key=926078
[3043] - <6 11 25 747 > true count=3015, estimated count=3020, Key=1525519
[3044] - <6 218 273 303 504 > true count=13, estimated count=2687, Key=2444144
[3045] - <1 6 218 762 > true count=2837, estimated count=2852, Key=1789871
[3046] - <1 6 11 640 > true count=2899, estimated count=3600, Key=1292322
[3047] - <6 11 135 > true count=15747, estimated count=15819, Key=171938
[3048] - <1 6 11 303 > true count=7423, estimated count=7461, Key=620681
[3049] - <3 6 11 438 445 > true count=3, estimated count=2683, Key=2113043
[3050] - <3 6 11 136 > true count=7494, estimated count=7611, Key=287852
[3051] - <1 6 7 11 > true count=18035, estimated count=18220, Key=33809
[3052] - <14 > true count=11607, estimated count=11607, Key=14
[3053] - <1 6 11 40 > true count=7641, estimated count=7679, Key=96522
[3054] - <1 6 11 465 > true count=6, estimated count=2685, Key=943547
[3055] - <6 7 402 897 > true count=774, estimated count=2872, Key=2285614
[3056] - <6 11 148 218 540 > true count=3773, estimated count=3776, Key=2106849
[3057] - <6 11 148 218 650 2072 > true count=5, estimated count=2686, Key=2329071
[3058] - <6 11 446 > true count=14632, estimated count=14981, Key=554157
[3059] - <6 7 27 205 1496 > true count=7, estimated count=2687, Key=4558087
[3060] - <6 7 11 27 87 897 > true count=3772, estimated count=5260, Key=3522485
[3061] - <6 7 11 55 64 90 215 2854 5069 21028 > true count=1, estimated count=2682, Key=194719
[3062] - <1 6 11 260 > true count=3593, estimated count=3596, Key=534982
[3063] - <6 11 77 148 218 269 504 640 > true count=2, estimated count=2683, Key=4187015
[3064] - <1 3 6 11 800 > true count=3, estimated count=2683, Key=2230139
[3065] - <1 6 397 > true count=22, estimated count=2697, Key=491196
[3066] - <3 6 11 131 > true count=7, estimated count=2686, Key=277887
[3067] - <6 56 1997 4503 7788 > true count=2, estimated count=2682, Key=2868642
[3068] - <3 6 521 777 > true count=9, estimated count=2687, Key=2192155
[3069] - <6 11 273 > true count=12363, estimated count=12555, Key=341540
[3070] - <1 6 11 12 588 1829 2939 3121 > true count=2, estimated count=2682, Key=6203219
[3071] - <3 6 7 11 1772 > true count=3, estimated count=2682, Key=4905039
[3072] - <1 6 11 845 > true count=3038, estimated count=3043, Key=1700887
[3073] - <6 11 534 > true count=3556, estimated count=4318, Key=662309
[3074] - <6 11 148 218 1838 > true count=3125, estimated count=3128, Key=5675051
[3075] - <6 11 148 155 218 987 > true count=4, estimated count=2684, Key=4630559
[3076] - <6 7 11 269 > true count=2840, estimated count=3385, Key=553471
[3077] - <1 6 148 > true count=27020, estimated count=28049, Key=185175
[3078] - <1 6 11 491 > true count=3267, estimated count=3270, Key=995365
[3079] - <4 6 11 64 > true count=8, estimated count=2685, Key=144357
[3080] - <1 6 11 306 438 531 588 > true count=2, estimated count=2683, Key=6331781
[3081] - <1 6 11 90 112 148 218 438 471 3360 3804 > true count=2, estimated count=2683, Key=6466713
[3082] - <6 11 148 218 > true count=49866, estimated count=50098, Key=622389
[3083] - <3 6 148 218 504 > true count=24, estimated count=2688, Key=2005147
[3084] - <6 11 69 90 148 218 > true count=4, estimated count=2685, Key=1457704
[3085] - <6 11 138 631 > true count=49, estimated count=2694, Key=1433208
[3086] - <1 3 6 7 11 27 > true count=4602, estimated count=5511, Key=149893
[3087] - <3 6 11 155 > true count=4252, estimated count=4272, Key=325719
[3088] - <6 11 148 218 772 > true count=2806, estimated count=4833, Key=2744617
[3089] - <6 11 27 40 > true count=3224, estimated count=3705, Key=118926
[3090] - <6 11 1481 > true count=3043, estimated count=3667, Key=1826172
[3091] - <6 11 136 > true count=16962, estimated count=17215, Key=173167
[3092] - <6 11 294 > true count=10228, estimated count=11412, Key=367349
[3093] - <1 3 6 11 56 77 > true count=3, estimated count=2684, Key=460620
[3094] - <1 6 11 148 218 964 5243 > true count=3, estimated count=2682, Key=5042435
[3095] - <6 11 148 218 261 537 > true count=3, estimated count=2682, Key=3262875
[3096] - <6 1709 > true count=10, estimated count=2687, Key=934829
[3097] - <6 11 521 > true count=6779, estimated count=6811, Key=646332
[3098] - <6 2344 > true count=4, estimated count=2683, Key=1282174
[3099] - <6 11 153 > true count=34, estimated count=2684, Key=194060
[3100] - <3 6 218 358 > true count=9, estimated count=2690, Key=984701
[3101] - <1 6 11 40 314 316 > true count=3, estimated count=2682, Key=2091304
[3102] - <6 11 1065 > true count=3877, estimated count=3965, Key=1314908
[3103] - <6 269 > true count=15038, estimated count=15038, Key=147149
[3104] - <3 215 > true count=9613, estimated count=9613, Key=117608
[3105] - <6 11 148 218 229 747 > true count=1462, estimated count=2742, Key=3926917
[3106] - <6 7 27 85 86 87 > true count=82, estimated count=2693, Key=754384
[3107] - <6 11 522 777 > true count=769, estimated count=2837, Key=2196122
[3108] - <1 4 6 > true count=9805, estimated count=9805, Key=9563
[3109] - <6 11 55 > true count=21940, estimated count=24334, Key=73618
[3110] - <1 6 11 148 218 357 > true count=61, estimated count=2690, Key=2189465
[3111] - <6 7 11 27 276 > true count=2744, estimated count=4915, Key=829889
[3112] - <6 7 > true count=73610, estimated count=73610, Key=3835
[3113] - <6 11 633 > true count=5541, estimated count=7277, Key=783980
[3114] - <1 6 11 155 438 > true count=5, estimated count=2683, Key=1529779
[3115] - <6 11 1035 > true count=3222, estimated count=3238, Key=1278038
[3116] - <1 6 11 148 568 2164 > true count=3, estimated count=2683, Key=2122482
[3117] - <6 73 > true count=11502, estimated count=11502, Key=39937
[3118] - <4 6 7 11 27 934 > true count=2, estimated count=2682, Key=3452689
[3119] - <1 6 11 148 218 312 537 2164 > true count=3, estimated count=2684, Key=4404561
[3120] - <6 11 40 > true count=17862, estimated count=18029, Key=55183
[3121] - <6 7 11 90 148 > true count=2720, estimated count=4942, Key=603576
[3122] - <6 136 > true count=21189, estimated count=23679, Key=74398
[3123] - <6 7 11 77 148 218 > true count=2765, estimated count=3420, Key=1358325
[3124] - <6 11 324 332 333 334 > true count=217, estimated count=2717, Key=3177366
[3125] - <1 6 11 537 672 > true count=8, estimated count=2685, Key=2934371
[3126] - <3 6 11 205 215 > true count=8, estimated count=2683, Key=1016404
[3127] - <11 > true count=364065, estimated count=364065, Key=11
[3128] - <3 6 55 > true count=17975, estimated count=17975, Key=70880
[3129] - <6 7 27 136 > true count=2891, estimated count=2946, Key=308066
[3130] - <3 6 151 > true count=39, estimated count=2686, Key=188864
[3131] - <6 7 11 27 1140 > true count=3, estimated count=2683, Key=3205025
[3132] - <6 11 90 777 > true count=4048, estimated count=6579, Key=1665194
[3133] - <3 6 11 45 218 523 534 1145 11063 > true count=1, estimated count=2682, Key=3492054
[3134] - <3 6 83 148 218 > true count=2854, estimated count=3575, Key=999538
[3135] - <6 138 148 218 504 987 > true count=2, estimated count=2681, Key=5611801
[3136] - <6 11 27 55 > true count=3135, estimated count=4092, Key=148821
[3137] - <1 4 6 11 > true count=6339, estimated count=6781, Key=31486
[3138] - <3 6 273 303 > true count=39, estimated count=2687, Key=942681
[3139] - <6 7 11 87 212 > true count=23, estimated count=2685, Key=773533
[3140] - <3 6 11 585 > true count=2, estimated count=2682, Key=1182709
[3141] - <6 7 11 27 49 > true count=4455, estimated count=4469, Key=205866
[3142] - <1 3 6 11 83 > true count=3871, estimated count=4693, Key=259106
[3143] - <1 6 7 11 314 > true count=16, estimated count=2683, Key=896995
