---OutputTable---
time=49045
table_size=7437
[1] - <188 3404 4404 4428 7102 7112 > true count=774, estimated count=38190, Key=1091166
[6331] - <3404 4404 4426 4428 4430 4436 7112 > true count=6841, estimated count=38735, Key=1182488
[6332] - <170 188 260 265 4426 4428 4430 4432 4438 7062 7092 > true count=1709, estimated count=39853, Key=6305035
[6333] - <17 170 180 184 260 265 4428 4940 7062 7112 > true count=2014, estimated count=39342, Key=4529334
[6334] - <170 180 184 188 4426 4428 4432 4434 4438 7062 7102 7112 > true count=10193, estimated count=40850, Key=3133456
[6335] - <170 260 265 4428 4432 4434 4436 4438 7062 7112 > true count=36627, estimated count=39817, Key=2074357
[6336] - <170 180 184 3404 4404 4426 4428 4430 4434 4438 4940 7062 > true count=38283, estimated count=39800, Key=1784216
[6337] - <17 180 184 3404 4404 4426 4428 4438 4940 7062 7112 > true count=342, estimated count=38259, Key=5201107
[6338] - <17 180 184 4428 4430 4434 4436 4438 7092 > true count=381, estimated count=38430, Key=701159
[6339] - <170 4432 4434 4940 7082 7112 > true count=10117, estimated count=40844, Key=2655770
[6340] - <180 184 188 260 265 3404 4404 4432 4436 4940 7062 > true count=1812, estimated count=39571, Key=3315103
[6341] - <170 180 184 188 260 265 4428 4430 4432 4434 4438 7062 > true count=27187, estimated count=40407, Key=5575835
[6342] - <170 180 184 260 265 4426 4432 4436 4438 7062 7112 > true count=5644, estimated count=40062, Key=2300245
[6343] - <180 184 260 265 4428 4432 4434 4436 4438 7112 > true count=36602, estimated count=38869, Key=7267461
[6344] - <170 180 184 4428 4432 4434 4436 4438 7062 7092 7102 7112 > true count=12664, estimated count=41655, Key=5611642
[6345] - <17 180 184 260 265 3404 4404 4426 4428 4434 4438 4940 7062 > true count=2081, estimated count=39288, Key=6321030
[6346] - <170 188 3404 4404 4436 4438 4940 7062 7102 > true count=26433, estimated count=38652, Key=6882332
[6347] - <17 170 180 184 3404 4404 4426 4430 4434 4438 7062 > true count=2085, estimated count=39064, Key=7335301
[6348] - <170 188 4426 4428 4432 4436 4438 7092 7102 7112 > true count=9992, estimated count=39702, Key=7189380
[6349] - <17 170 180 184 188 260 265 3404 4404 4426 4428 7062 7092 > true count=2850, estimated count=39373, Key=4787216
[6350] - <17 180 184 4426 4430 4434 4940 7092 > true count=2079, estimated count=39148, Key=6548687
[6351] - <17 180 184 260 265 3404 4404 4426 4428 4434 4940 7062 > true count=2408, estimated count=40325, Key=2865872
[6352] - <170 4426 4428 4432 4434 7082 7092 7102 > true count=9814, estimated count=40068, Key=3106722
[6353] - <180 184 260 265 3404 4404 4426 4428 4430 4432 4438 7062 > true count=5155, estimated count=40999, Key=6777117
[6354] - <180 184 188 4426 4428 4434 4436 4438 7082 7102 > true count=9833, estimated count=39897, Key=1921830
[6355] - <170 188 4426 4430 7062 7092 7102 7112 > true count=10006, estimated count=39883, Key=586494
[6356] - <260 265 3404 4404 4430 4432 4434 4438 4940 7062 > true count=3685, estimated count=40295, Key=4643495
[6357] - <188 3404 4404 4436 4438 4940 7062 7092 7112 > true count=26295, estimated count=40427, Key=6124300
[6358] - <17 170 180 184 188 260 265 4426 4430 4940 7062 > true count=1095, estimated count=38942, Key=3373838
[6359] - <17 170 180 184 188 260 265 4426 4438 7062 7112 > true count=2029, estimated count=40038, Key=6085802
[6360] - <180 184 188 4426 4428 4438 7062 7082 7112 > true count=10139, estimated count=38690, Key=4836396
[6361] - <17 170 180 184 4432 4940 7062 7092 7112 > true count=2838, estimated count=39470, Key=5673105
[6362] - <17 170 188 260 265 3404 4404 4426 4428 4432 7092 > true count=872, estimated count=38992, Key=2738358
[6363] - <17 180 184 188 3404 4404 4426 4436 7092 > true count=2850, estimated count=39375, Key=4278723
[6364] - <17 170 180 184 260 265 4430 4432 4438 4940 7062 > true count=1742, estimated count=39398, Key=7007518
[6365] - <17 170 180 184 4428 4430 4434 4436 7062 > true count=2316, estimated count=39615, Key=7187405
[6366] - <188 4426 4428 7082 7102 7112 > true count=9813, estimated count=40539, Key=6969118
[6367] - <170 180 184 188 3404 4404 4426 4432 4434 4438 7062 7112 > true count=5138, estimated count=39485, Key=4404702
[6368] - <17 170 260 265 4426 4428 4434 4436 4438 7062 > true count=2875, estimated count=40782, Key=7178368
[6369] - <170 260 265 3404 4404 4426 4428 4430 4434 4438 7062 > true count=36957, estimated count=40300, Key=1743233
[6370] - <17 170 180 184 188 3404 4404 4428 4430 4432 > true count=1737, estimated count=39432, Key=3232125
[6371] - <17 180 184 4426 4434 4436 4438 7062 7112 > true count=4262, estimated count=39278, Key=737737
[6372] - <170 188 4426 4428 4436 4438 7062 7082 7112 > true count=10118, estimated count=39669, Key=2573054
[6373] - <170 180 184 260 265 3404 4404 4428 4436 7062 7112 > true count=5625, estimated count=39776, Key=6015573
[6374] - <170 188 4426 4428 4434 4436 4438 7062 7092 7102 7112 > true count=10074, estimated count=39608, Key=6351304
[6375] - <170 180 184 4426 4428 4434 4438 7062 7082 7112 > true count=10139, estimated count=38429, Key=1938472
[6376] - <180 184 188 260 265 3404 4404 4426 4438 4940 7112 > true count=5253, estimated count=41689, Key=3415841
[6377] - <17 188 260 265 4426 4438 4940 7062 7112 > true count=2026, estimated count=40026, Key=2247156
[6378] - <170 188 260 265 4426 4430 4432 4436 7062 > true count=1711, estimated count=39367, Key=7442817
[6379] - <17 170 180 184 260 265 4426 4438 7092 7112 > true count=2848, estimated count=40226, Key=4536400
[6380] - <17 170 180 184 260 265 4426 4438 4940 7062 7112 > true count=1936, estimated count=39502, Key=2472022
[6381] - <180 184 188 4426 4432 4436 4438 4940 7062 7102 7112 > true count=10147, estimated count=39995, Key=1112608
[6382] - <180 184 188 4428 4430 4434 4436 4438 4940 7062 7102 > true count=10125, estimated count=40110, Key=7364766
[6383] - <170 180 184 188 4430 4436 4438 7062 7102 7112 > true count=10192, estimated count=39801, Key=1015738
[6384] - <180 184 188 4428 4430 4438 4940 7102 7112 > true count=10113, estimated count=40862, Key=2964538
[6385] - <17 188 4428 4430 4434 4438 7062 7112 > true count=1094, estimated count=38808, Key=6183613
[6386] - <17 170 180 184 188 3404 4404 4432 4438 4940 7062 7092 > true count=2840, estimated count=39878, Key=7431311
[6387] - <170 180 184 260 265 4426 4428 4432 4434 4438 4940 7062 7092 > true count=5546, estimated count=39316, Key=2036567
[6388] - <170 4426 4432 4434 4436 4438 7062 7082 7092 7102 > true count=9835, estimated count=38724, Key=6127990
[6389] - <17 180 184 260 265 3404 4404 4426 4428 4432 7092 > true count=2847, estimated count=40555, Key=2738912
[6390] - <170 260 265 3404 4404 4432 4434 7062 7092 7112 > true count=4139, estimated count=39759, Key=7459583
[6391] - <170 188 4426 4430 4436 4438 4940 7062 7092 7102 > true count=10032, estimated count=39024, Key=1913076
[6392] - <180 184 260 265 3404 4404 4426 4428 4432 4434 4438 4940 7062 > true count=5165, estimated count=40732, Key=3736313
[6393] - <17 170 180 184 188 260 265 4426 4428 4438 4940 7062 > true count=3599, estimated count=40670, Key=2940078
[6394] - <180 184 260 265 3404 4404 4428 4432 4436 4438 7062 7092 > true count=5522, estimated count=39903, Key=4608721
[6395] - <17 180 184 3404 4404 4426 4428 4432 4434 4438 4940 7062 > true count=2406, estimated count=40111, Key=1784065
[6396] - <180 184 4426 4430 4432 4434 4438 4940 7062 7092 7102 > true count=12453, estimated count=38901, Key=6289700
[6397] - <17 170 260 265 3404 4404 4428 4432 4436 4438 7062 > true count=868, estimated count=38831, Key=104992
[6398] - <17 260 265 4426 4428 4430 4434 4940 7062 > true count=2046, estimated count=40114, Key=795910
[6399] - <17 170 180 184 188 260 265 3404 4404 4426 4434 4438 4940 7062 > true count=1098, estimated count=38873, Key=6100588
[6400] - <170 180 184 188 260 265 3404 4404 4428 4432 4436 4438 7062 > true count=5520, estimated count=40327, Key=4115719
[6401] - <170 180 184 188 3404 4404 4430 4436 4940 > true count=26447, estimated count=39122, Key=3119416
[6402] - <170 260 265 4426 4430 4432 4434 4438 7062 7092 > true count=36861, estimated count=38843, Key=2024289
[6403] - <170 180 184 4426 4428 4430 4434 4438 4940 7062 7092 7102 > true count=12496, estimated count=38646, Key=4328470
[6404] - <17 170 180 184 188 260 265 4428 4438 4940 7112 > true count=1092, estimated count=38981, Key=3477866
[6405] - <180 184 188 260 265 3404 4404 4426 4434 4940 7062 7092 > true count=3536, estimated count=41114, Key=309911
[6406] - <180 184 188 260 265 3404 4404 4426 4432 7092 7112 > true count=341, estimated count=38327, Key=6057367
[6407] - <17 180 184 188 260 265 3404 4404 4428 4432 4438 4940 > true count=1102, estimated count=39088, Key=2710528
[6408] - <170 180 184 260 265 4426 4434 4940 7062 7092 7112 > true count=4070, estimated count=40552, Key=3781789
[6409] - <17 170 180 184 188 4426 4428 4430 4434 4438 7062 > true count=2100, estimated count=39012, Key=6082141
[6410] - <17 170 180 184 260 265 4426 4428 4436 4438 7062 7092 > true count=726, estimated count=38906, Key=3367686
[6411] - <180 184 260 265 3404 4404 4426 4432 4438 7102 > true count=649, estimated count=38194, Key=4304555
[6412] - <170 180 184 260 265 3404 4404 4428 4430 4432 4434 4438 > true count=1745, estimated count=39692, Key=2142829
[6413] - <17 180 184 188 4426 4428 4436 4438 7062 7092 7102 > true count=290, estimated count=38194, Key=72301
[6414] - <188 260 265 4432 4436 4438 7092 7112 > true count=5107, estimated count=39504, Key=1248955
[6415] - <170 4426 4432 4434 4438 4940 7062 7082 7092 > true count=9833, estimated count=39175, Key=6702792
[6416] - <17 170 260 265 3404 4404 4430 4438 4940 7062 > true count=2181, estimated count=39538, Key=4539858
[6417] - <17 260 265 4432 4434 4436 4438 4940 7062 > true count=2852, estimated count=40205, Key=863532
[6418] - <180 184 260 265 4426 4428 4434 4438 7062 7092 7102 > true count=289, estimated count=38325, Key=312675
[6419] - <17 170 180 184 260 265 3404 4404 4432 4940 7062 7092 > true count=1930, estimated count=39841, Key=6964170
[6420] - <188 260 265 4428 4430 4432 4434 7062 7092 > true count=4146, estimated count=39841, Key=831259
[6421] - <180 184 188 260 265 3404 4404 4430 4434 4940 7062 > true count=1747, estimated count=39130, Key=3314007
[6422] - <170 260 265 4432 4436 4438 4940 7062 7112 > true count=37355, estimated count=39955, Key=3125159
[6423] - <188 4428 4430 4436 4940 7062 7102 7112 > true count=10071, estimated count=40340, Key=4481858
[6424] - <180 184 260 265 4426 4434 4438 4940 7062 7092 7112 > true count=4550, estimated count=39791, Key=372277
[6425] - <180 184 260 265 4426 4432 4436 4438 7062 7102 > true count=5637, estimated count=40989, Key=1193845
[6426] - <17 180 184 188 4426 4428 4432 4436 4438 7062 7092 > true count=394, estimated count=38577, Key=6062487
[6427] - <170 180 184 260 265 4428 4430 4432 4438 4940 7092 > true count=37845, estimated count=39948, Key=7150763
[6428] - <170 180 184 4428 4430 4432 4434 4436 4438 4940 7062 7102 > true count=12631, estimated count=39587, Key=1402792
[6429] - <17 180 184 188 260 265 4426 4434 4436 7062 > true count=2099, estimated count=39435, Key=3040472
[6430] - <170 260 265 3404 4404 4426 4434 4438 7102 > true count=5197, estimated count=39472, Key=6200295
[6431] - <170 3404 4404 4428 4430 4436 4438 7112 > true count=38358, estimated count=38358, Key=3790574
[6432] - <170 188 260 265 4428 4434 4436 4438 4940 7092 > true count=5524, estimated count=40384, Key=35659
[6433] - <17 188 260 265 3404 4404 4426 4428 4432 4438 4940 7062 > true count=1811, estimated count=39572, Key=288096
[6434] - <17 260 265 3404 4404 4426 4428 4434 4436 7062 > true count=2314, estimated count=38979, Key=5894508
[6435] - <170 188 260 265 4426 4428 4432 4434 4438 4940 7062 7092 > true count=1814, estimated count=39190, Key=642059
[6436] - <170 3404 4404 4428 4430 4432 4434 4438 7112 > true count=38452, estimated count=38766, Key=146156
[6437] - <17 180 184 188 3404 4404 4426 4434 4436 7102 > true count=342, estimated count=38202, Key=4054247
[6438] - <170 188 3404 4404 4428 4434 4436 4438 7062 7102 > true count=6388, estimated count=39116, Key=5821686
[6439] - <170 188 4428 4432 4436 4438 4940 7062 7102 7112 > true count=10161, estimated count=39736, Key=1937280
[6440] - <180 184 4426 4430 4434 4438 7062 7092 7102 7112 > true count=12447, estimated count=41147, Key=3804552
[6441] - <17 170 180 184 188 4428 4434 4436 4438 4940 7062 > true count=3534, estimated count=39337, Key=6734981
[6442] - <17 188 3404 4404 4426 4428 4432 4438 4940 7092 > true count=779, estimated count=38815, Key=4603841
[6443] - <17 170 188 3404 4404 4430 4432 4438 4940 > true count=1738, estimated count=38636, Key=4879147
[6444] - <17 188 260 265 4426 4428 4432 4436 4438 7062 > true count=2023, estimated count=39963, Key=7179372
[6445] - <170 180 184 188 4428 4430 4434 4436 4438 7062 7092 7112 > true count=12751, estimated count=41760, Key=3135030
[6446] - <17 180 184 260 265 3404 4404 4426 4438 4940 7112 > true count=341, estimated count=38208, Key=3408574
[6447] - <17 180 184 3404 4404 4428 4434 7092 7102 > true count=342, estimated count=38194, Key=6066649
[6448] - <260 265 4436 4438 7062 7082 7092 > true count=6570, estimated count=40847, Key=569805
[6449] - <17 170 4426 4428 4430 4434 7062 7112 > true count=1187, estimated count=38910, Key=6142003
[6450] - <170 188 260 265 4426 4432 4438 4940 7062 7112 > true count=5664, estimated count=40104, Key=1217657
[6451] - <170 188 4426 4428 4430 4432 4434 4438 4940 7062 7092 7112 > true count=12470, estimated count=40005, Key=2090400
[6452] - <170 188 260 265 4426 4428 4430 4432 4434 4438 7062 > true count=1788, estimated count=39521, Key=3018161
[6453] - <188 260 265 4432 4434 4436 4438 7062 7112 > true count=27147, estimated count=40096, Key=893175
[6454] - <170 180 184 260 265 4426 4428 4434 7092 7102 > true count=289, estimated count=38192, Key=4609241
[6455] - <180 184 260 265 3404 4404 4426 4428 4430 4434 4438 7062 > true count=3691, estimated count=40558, Key=6779575
[6456] - <17 180 184 260 265 4426 4434 4436 4438 4940 7062 > true count=638, estimated count=38548, Key=7101346
[6457] - <170 180 184 188 260 265 4432 4434 4438 7062 7112 > true count=27478, estimated count=41070, Key=2242461
[6458] - <17 170 180 184 188 260 265 4428 4434 4438 4940 7062 > true count=3559, estimated count=40329, Key=2943362
[6459] - <170 180 184 260 265 4430 4438 4940 7062 7112 > true count=37806, estimated count=39416, Key=4664161
[6460] - <17 170 180 184 260 265 4426 4428 4432 4436 4438 > true count=2299, estimated count=40241, Key=1137500
[6461] - <17 170 180 184 4426 4428 4432 7102 7112 > true count=287, estimated count=38202, Key=7195919
[6462] - <170 180 184 188 260 265 4426 4428 4430 4432 4434 7062 > true count=1713, estimated count=39780, Key=5555467
[6463] - <170 180 184 188 260 265 4432 4436 4940 7092 > true count=723, estimated count=38806, Key=3379711
[6464] - <170 188 260 265 4436 4438 7062 7092 7102 > true count=6597, estimated count=40646, Key=4150721
[6465] - <17 170 180 184 260 265 4426 4428 4432 4438 4940 7062 > true count=2871, estimated count=40926, Key=6553882
[6466] - <17 260 265 3404 4404 4428 4432 4438 7062 7112 > true count=777, estimated count=38493, Key=7417230
[6467] - <4428 4436 4438 4940 7062 7082 7102 7112 > true count=9866, estimated count=38596, Key=3909776
[6468] - <17 170 180 184 188 4428 4434 4436 4438 7092 7102 > true count=289, estimated count=38193, Key=1959509
[6469] - <17 180 184 4428 4436 4438 7062 7102 7112 > true count=287, estimated count=38191, Key=4855127
[6470] - <170 180 184 188 260 265 4426 4428 4432 4434 7062 7102 > true count=289, estimated count=38203, Key=3406583
[6471] - <17 170 180 184 260 265 4426 4432 4434 4438 4940 7092 > true count=344, estimated count=38316, Key=6637450
[6472] - <170 188 4428 4430 4438 7062 7092 7102 7112 > true count=10037, estimated count=39648, Key=4614190
[6473] - <17 170 188 260 265 4428 4430 7062 7092 > true count=1781, estimated count=39131, Key=3398808
[6474] - <188 3404 4404 4426 4428 4432 4436 7062 7112 > true count=5122, estimated count=39498, Key=148156
[6475] - <170 180 184 188 4436 4438 4940 7062 7092 7102 7112 > true count=10115, estimated count=40623, Key=2415192
[6476] - <180 184 188 3404 4404 4428 4432 4434 4436 7092 > true count=26331, estimated count=39534, Key=5820182
[6477] - <170 260 265 3404 4404 4426 4428 4436 4940 7092 > true count=5184, estimated count=40023, Key=6207221
[6478] - <17 180 184 188 4432 4434 4438 4940 7062 7112 > true count=1094, estimated count=39055, Key=989919
[6479] - <17 170 260 265 4426 4428 4430 4432 4434 > true count=1811, estimated count=39933, Key=5979294
[6480] - <17 170 188 260 265 3404 4404 4426 4428 4430 7062 > true count=1740, estimated count=39919, Key=2676110
[6481] - <17 180 184 3404 4404 4426 4428 4432 4940 7062 7092 > true count=2445, estimated count=39708, Key=5161241
